Gene name	Caenorhabditis elegans (PRJNA13758) [WS285] gene stable ID	Homology type
TMUE_2000009821	WBGene00001618	ortholog_one2many
TMUE_2000009822		
TMUE_2000007413	WBGene00020092	ortholog_one2one
TMUE_2000007414	WBGene00014230	ortholog_one2one
TMUE_2000007415		
TMUE_2000009823	WBGene00019492	ortholog_one2many
TMUE_2000009823	WBGene00000929	ortholog_one2many
TMUE_2000007416		
TMUE_2000007417	WBGene00000120	ortholog_many2many
TMUE_2000007417	WBGene00000121	ortholog_many2many
TMUE_2000007417	WBGene00000122	ortholog_many2many
TMUE_2000007417	WBGene00015329	ortholog_many2many
TMUE_2000009825	WBGene00004807	ortholog_one2many
TMUE_2000009825	WBGene00004808	ortholog_one2many
TMUE_2000007418	WBGene00000492	ortholog_one2one
TMUE_2000009827		
TMUE_2000007419		
TMUE_2000009828		
TMUE_2000009829	WBGene00044720	ortholog_one2one
TMUE_2000007423		
TMUE_2000007425		
TMUE_2000009830	WBGene00021466	ortholog_one2one
TMUE_2000009832	WBGene00007912	ortholog_one2many
TMUE_2000007429		
TMUE_2000007430		
TMUE_2000007432	WBGene00013132	ortholog_one2many
TMUE_2000009838	WBGene00011807	ortholog_one2many
TMUE_2000007433		
TMUE_0000000693	WBGene00011679	ortholog_many2many
TMUE_0000000693	WBGene00020757	ortholog_many2many
TMUE_0000000694		
TMUE_0000000685		
TMUE_0000000686	WBGene00006739	ortholog_one2one
TMUE_0000000695	WBGene00017284	ortholog_one2one
TMUE_0000000653		
TMUE_0000000645	WBGene00006795	ortholog_one2one
TMUE_1000004247		
TMUE_1000005978		
TMUE_1000005979	WBGene00019615	ortholog_one2one
TMUE_1000004250	WBGene00007707	ortholog_one2one
TMUE_1000004251		
TMUE_1000005980		
TMUE_1000004252		
TMUE_1000004253		
TMUE_1000005981		
TMUE_1000004254		
TMUE_1000004255		
TMUE_1000005982	WBGene00000269	ortholog_one2many
TMUE_3000012395		
TMUE_3000014532		
TMUE_3000014531	WBGene00018305	ortholog_one2one
TMUE_3000012393		
TMUE_3000014530	WBGene00010094	ortholog_one2one
TMUE_3000012391		
TMUE_3000012389		
TMUE_3000014527		
TMUE_3000014525		
TMUE_3000012388	WBGene00000190	ortholog_many2many
TMUE_3000014524	WBGene00008976	ortholog_one2many
TMUE_3000014524	WBGene00004046	ortholog_one2many
TMUE_3000014523		
TMUE_3000012386	WBGene00004446	ortholog_one2one
TMUE_3000012385		
TMUE_3000014521		
TMUE_3000014520		
TMUE_3000012384		
TMUE_3000012383	WBGene00001851	ortholog_one2one
TMUE_3000012381	WBGene00018491	ortholog_one2one
TMUE_3000014519		
TMUE_3000014518	WBGene00001594	ortholog_one2one
TMUE_3000012380		
TMUE_3000014517		
TMUE_3000014516	WBGene00016500	ortholog_one2one
TMUE_3000012379	WBGene00013365	ortholog_one2one
TMUE_3000014514	WBGene00011409	ortholog_one2many
TMUE_3000014513	WBGene00006390	ortholog_one2one
TMUE_3000012378		
TMUE_3000014512		
TMUE_3000012377		
TMUE_3000012376		
TMUE_3000012375		
TMUE_3000014510		
TMUE_3000014509		
TMUE_3000012373		
TMUE_3000012372		
TMUE_3000012371	WBGene00016540	ortholog_one2many
TMUE_3000014508		
TMUE_3000014507	WBGene00007089	ortholog_one2many
TMUE_3000012369		
TMUE_3000014502	WBGene00000447	ortholog_one2many
TMUE_3000014502	WBGene00000450	ortholog_one2many
TMUE_3000014501		
TMUE_3000012367	WBGene00138717	ortholog_one2one
TMUE_3000012366		
TMUE_3000012365		
TMUE_3000014500	WBGene00001258	ortholog_one2one
TMUE_3000012364	WBGene00004473	ortholog_one2one
TMUE_3000014499	WBGene00016583	ortholog_one2one
TMUE_3000012362	WBGene00000288	ortholog_one2one
TMUE_3000014498	WBGene00013682	ortholog_many2many
TMUE_3000014498	WBGene00006450	ortholog_many2many
TMUE_3000012361	WBGene00022773	ortholog_one2many
TMUE_3000012361	WBGene00022772	ortholog_one2many
TMUE_3000012361	WBGene00008690	ortholog_one2many
TMUE_3000012361	WBGene00018366	ortholog_one2many
TMUE_3000014496	WBGene00019890	ortholog_one2many
TMUE_3000012359		
TMUE_3000014495		
TMUE_3000012358		
TMUE_3000014493	WBGene00010665	ortholog_one2one
TMUE_3000012357		
TMUE_3000012356		
TMUE_3000012355		
TMUE_3000014491	WBGene00013128	ortholog_one2one
TMUE_3000014490		
TMUE_3000014489	WBGene00004278	ortholog_one2one
TMUE_3000014488		
TMUE_3000014484		
TMUE_3000012352	WBGene00017765	ortholog_one2one
TMUE_3000014482		
TMUE_3000014481		
TMUE_3000014480		
TMUE_3000012350		
TMUE_3000012349	WBGene00012192	ortholog_one2many
TMUE_3000014478		
TMUE_3000012347		
TMUE_3000012345	WBGene00003585	ortholog_one2one
TMUE_3000014477	WBGene00015326	ortholog_one2one
TMUE_3000014476		
TMUE_3000012343	WBGene00000877	ortholog_one2one
TMUE_3000014475		
TMUE_3000012342	WBGene00003533	ortholog_one2one
TMUE_3000012341	WBGene00011331	ortholog_one2one
TMUE_3000014474		
TMUE_3000014473		
TMUE_3000012339	WBGene00006721	ortholog_many2many
TMUE_3000012339	WBGene00006722	ortholog_many2many
TMUE_3000012339	WBGene00006723	ortholog_many2many
TMUE_3000012338	WBGene00010233	ortholog_one2one
TMUE_3000012337	WBGene00011882	ortholog_one2many
TMUE_3000012337	WBGene00008237	ortholog_one2many
TMUE_3000014472	WBGene00021312	ortholog_one2one
TMUE_3000014471	WBGene00017672	ortholog_many2many
TMUE_3000012336		
TMUE_3000014470		
TMUE_3000012335	WBGene00004245	ortholog_one2one
TMUE_3000014468		
TMUE_3000012333	WBGene00022361	ortholog_one2one
TMUE_3000014467	WBGene00021544	ortholog_one2one
TMUE_3000012332	WBGene00009495	ortholog_one2many
TMUE_3000012332	WBGene00009494	ortholog_one2many
TMUE_3000012332	WBGene00019830	ortholog_one2many
TMUE_3000012332	WBGene00009493	ortholog_one2many
TMUE_3000014465	WBGene00000899	ortholog_many2many
TMUE_3000012331		
TMUE_3000012330	WBGene00006726	ortholog_one2one
TMUE_3000014464		
TMUE_3000012329	WBGene00017350	ortholog_one2one
TMUE_3000014463	WBGene00020765	ortholog_one2one
TMUE_3000014462	WBGene00017419	ortholog_one2one
TMUE_3000014460	WBGene00001824	ortholog_one2one
TMUE_3000014459	WBGene00009443	ortholog_one2one
TMUE_3000014458	WBGene00022277	ortholog_one2one
TMUE_3000014455	WBGene00019807	ortholog_one2one
TMUE_3000012325	WBGene00007666	ortholog_one2one
TMUE_3000014453	WBGene00020091	ortholog_one2many
TMUE_3000014452	WBGene00015518	ortholog_many2many
TMUE_3000014452	WBGene00022452	ortholog_many2many
TMUE_3000012324	WBGene00018860	ortholog_one2many
TMUE_3000014451	WBGene00020330	ortholog_one2one
TMUE_3000012323		
TMUE_3000012322	WBGene00004032	ortholog_one2one
TMUE_3000014450	WBGene00008874	ortholog_one2one
TMUE_3000012320		
TMUE_3000014444		
TMUE_3000014442	WBGene00004975	ortholog_one2one
TMUE_3000012318	WBGene00001431	ortholog_one2one
TMUE_3000014441	WBGene00006720	ortholog_one2one
TMUE_3000012316	WBGene00015268	ortholog_one2many
TMUE_3000012316	WBGene00001089	ortholog_one2many
TMUE_3000014440		
TMUE_3000014439	WBGene00003025	ortholog_one2one
TMUE_3000012315		
TMUE_3000014438	WBGene00004319	ortholog_one2many
TMUE_3000014437	WBGene00013857	ortholog_one2one
TMUE_3000014436	WBGene00022037	ortholog_one2one
TMUE_3000012314		
TMUE_3000012311	WBGene00004204	ortholog_one2one
TMUE_3000014435		
TMUE_3000012310		
TMUE_3000012309		
TMUE_3000014432		
TMUE_3000014431	WBGene00001606	ortholog_one2many
TMUE_3000014431	WBGene00001607	ortholog_one2many
TMUE_3000012307	WBGene00013218	ortholog_one2one
TMUE_3000012306		
TMUE_3000012305		
TMUE_3000012304	WBGene00000484	ortholog_one2one
TMUE_3000014429	WBGene00015779	ortholog_many2many
TMUE_3000012303	WBGene00006606	ortholog_one2many
TMUE_3000012301		
TMUE_2000008444		
TMUE_2000006170	WBGene00011269	ortholog_one2one
TMUE_2000008446	WBGene00019030	ortholog_one2many
TMUE_2000008446	WBGene00021473	ortholog_one2many
TMUE_2000006171	WBGene00002196	ortholog_one2one
TMUE_2000006172	WBGene00019979	ortholog_many2many
TMUE_2000006172	WBGene00013073	ortholog_many2many
TMUE_2000008448		
TMUE_2000008450	WBGene00015867	ortholog_one2one
TMUE_2000008451	WBGene00004036	ortholog_one2one
TMUE_2000006174	WBGene00012131	ortholog_many2many
TMUE_2000006175		
TMUE_2000006176	WBGene00009649	ortholog_one2one
TMUE_2000008454	WBGene00004775	ortholog_one2many
TMUE_2000008454	WBGene00022741	ortholog_one2many
TMUE_2000006177	WBGene00019196	ortholog_one2one
TMUE_2000008455	WBGene00001844	ortholog_one2one
TMUE_2000008459		
TMUE_2000008460		
TMUE_2000008463		
TMUE_2000008464		
TMUE_2000008465		
TMUE_3000011655		
TMUE_2000006179		
TMUE_2000008466		
TMUE_2000006182	WBGene00000613	ortholog_many2many
TMUE_2000006182	WBGene00000745	ortholog_many2many
TMUE_2000008467	WBGene00003804	ortholog_one2one
TMUE_2000008468		
TMUE_2000006184		
TMUE_2000008469		
TMUE_2000006187	WBGene00009119	ortholog_one2one
TMUE_2000008472		
TMUE_2000008475		
TMUE_2000006191	WBGene00019748	ortholog_one2one
TMUE_2000006193		
TMUE_2000006194		
TMUE_1000005924	WBGene00018734	ortholog_one2one
TMUE_1000004184		
TMUE_1000005923		
TMUE_1000005922	WBGene00015810	ortholog_one2one
TMUE_1000004183		
TMUE_1000005921		
TMUE_1000005920	WBGene00018798	ortholog_one2many
TMUE_1000004182	WBGene00006775	ortholog_one2many
TMUE_1000004180	WBGene00021213	ortholog_one2one
TMUE_1000004179	WBGene00002989	ortholog_one2one
TMUE_1000004178	WBGene00019322	ortholog_one2one
TMUE_1000005915	WBGene00013094	ortholog_one2one
TMUE_1000005914	WBGene00003622	ortholog_one2many
TMUE_1000004177		
TMUE_1000005912	WBGene00016964	ortholog_one2one
TMUE_1000005911	WBGene00008905	ortholog_many2many
TMUE_1000005911	WBGene00011495	ortholog_many2many
TMUE_1000005910		
TMUE_1000004175	WBGene00004461	ortholog_one2many
TMUE_1000004173		
TMUE_1000004172	WBGene00007013	ortholog_one2one
TMUE_1000005909		
TMUE_1000004171	WBGene00021636	ortholog_one2one
TMUE_1000004170		
TMUE_1000004169	WBGene00013156	ortholog_many2many
TMUE_1000005907	WBGene00011304	ortholog_one2one
TMUE_1000005906	WBGene00006631	ortholog_many2many
TMUE_1000005906	WBGene00006632	ortholog_many2many
TMUE_1000005906	WBGene00006630	ortholog_many2many
TMUE_1000005906	WBGene00006627	ortholog_many2many
TMUE_1000005906	WBGene00006628	ortholog_many2many
TMUE_1000005906	WBGene00006645	ortholog_many2many
TMUE_1000005906	WBGene00023491	ortholog_many2many
TMUE_1000005906	WBGene00006629	ortholog_many2many
TMUE_1000004168	WBGene00000199	ortholog_one2one
TMUE_1000005905	WBGene00022021	ortholog_one2one
TMUE_1000005904	WBGene00003822	ortholog_one2many
TMUE_1000005903		
TMUE_1000005902	WBGene00009478	ortholog_one2one
TMUE_1000005899		
TMUE_1000004166	WBGene00006619	ortholog_one2many
TMUE_2000008749	WBGene00016977	ortholog_one2one
TMUE_2000008751	WBGene00044303	ortholog_one2one
TMUE_2000008752		
TMUE_2000008753		
TMUE_2000008754	WBGene00004259	ortholog_one2one
TMUE_2000006429		
TMUE_2000008755		
TMUE_2000008756		
TMUE_2000006431	WBGene00011142	ortholog_one2one
TMUE_2000008757	WBGene00004858	ortholog_one2one
TMUE_2000006947	WBGene00000187	ortholog_one2one
TMUE_2000006948		
TMUE_2000006949	WBGene00006365	ortholog_one2one
TMUE_2000009316		
TMUE_2000006950		
TMUE_2000009317	WBGene00005662	ortholog_one2one
TMUE_2000009319	WBGene00011398	ortholog_one2one
TMUE_2000006951	WBGene00045215	ortholog_many2many
TMUE_2000006951	WBGene00044535	ortholog_many2many
TMUE_2000006951	WBGene00019646	ortholog_many2many
TMUE_2000006951	WBGene00021731	ortholog_many2many
TMUE_2000009321	WBGene00003084	ortholog_one2one
TMUE_2000006952		
TMUE_2000006953	WBGene00020185	ortholog_one2one
TMUE_2000009322	WBGene00012559	ortholog_one2one
TMUE_2000006954		
TMUE_2000009323	WBGene00018611	ortholog_one2one
TMUE_2000006955		
TMUE_2000006956		
TMUE_2000006957	WBGene00019157	ortholog_one2one
TMUE_2000006958		
TMUE_2000009324	WBGene00002201	ortholog_one2one
TMUE_2000009325		
TMUE_2000006959		
TMUE_2000009327	WBGene00003976	ortholog_one2one
TMUE_2000006966		
TMUE_2000009330	WBGene00006747	ortholog_one2one
TMUE_2000006968		
TMUE_2000006969		
TMUE_2000009331	WBGene00002042	ortholog_one2one
TMUE_2000006971	WBGene00001134	ortholog_one2one
TMUE_2000009332	WBGene00018339	ortholog_one2one
TMUE_2000009334	WBGene00011058	ortholog_one2one
TMUE_2000006974	WBGene00012543	ortholog_one2many
TMUE_2000009335	WBGene00004420	ortholog_one2one
TMUE_2000006975	WBGene00003063	ortholog_one2one
TMUE_2000006976		
TMUE_2000009336		
TMUE_2000009337	WBGene00009304	ortholog_many2many
TMUE_2000009338	WBGene00009734	ortholog_one2one
TMUE_2000006977		
TMUE_2000009339	WBGene00011908	ortholog_one2one
TMUE_2000009342		
TMUE_2000009344		
TMUE_2000009345	WBGene00001517	ortholog_one2one
TMUE_2000006980		
TMUE_2000009346		
TMUE_2000009347		
TMUE_2000006981		
TMUE_2000009348		
TMUE_2000009349	WBGene00005019	ortholog_one2one
TMUE_2000009350		
TMUE_2000009351		
TMUE_2000006982		
TMUE_2000009354	WBGene00012316	ortholog_one2many
TMUE_2000006983	WBGene00009711	ortholog_one2one
TMUE_2000009355		
TMUE_2000006984		
TMUE_2000006985		
TMUE_2000006986	WBGene00021074	ortholog_one2one
TMUE_2000009360	WBGene00006352	ortholog_one2one
TMUE_2000006987	WBGene00000885	ortholog_many2many
TMUE_2000006987	WBGene00000882	ortholog_many2many
TMUE_2000006987	WBGene00045306	ortholog_many2many
TMUE_2000006987	WBGene00000884	ortholog_many2many
TMUE_2000009361	WBGene00015336	ortholog_one2one
TMUE_2000006988	WBGene00010974	ortholog_one2one
TMUE_2000009362		
TMUE_2000009363		
TMUE_2000006989		
TMUE_2000009364	WBGene00004296	ortholog_one2one
TMUE_2000006990		
TMUE_2000006991	WBGene00013461	ortholog_one2many
TMUE_2000006992	WBGene00002081	ortholog_one2one
TMUE_2000009368		
TMUE_2000006993		
TMUE_2000006994	WBGene00012998	ortholog_one2one
TMUE_2000009369		
TMUE_2000009373		
TMUE_2000009378		
TMUE_2000009379		
TMUE_2000009380		
TMUE_2000009381		
TMUE_2000006995	WBGene00002206	ortholog_many2many
TMUE_2000006995	WBGene00013801	ortholog_many2many
TMUE_2000006995	WBGene00013811	ortholog_many2many
TMUE_2000009382		
TMUE_2000009384	WBGene00000888	ortholog_one2one
TMUE_2000006996	WBGene00017867	ortholog_many2many
TMUE_2000006996	WBGene00017868	ortholog_many2many
TMUE_2000006997		
TMUE_2000009386	WBGene00010890	ortholog_one2many
TMUE_2000009387	WBGene00022744	ortholog_one2one
TMUE_3000013552		
TMUE_3000011394	WBGene00004384	ortholog_many2many
TMUE_3000011394	WBGene00008688	ortholog_many2many
TMUE_3000013553	WBGene00010047	ortholog_one2many
TMUE_3000013553	WBGene00011175	ortholog_one2many
TMUE_3000013554		
TMUE_3000011395	WBGene00013347	ortholog_one2one
TMUE_3000013555	WBGene00017311	ortholog_one2one
TMUE_3000011396		
TMUE_3000011397	WBGene00016496	ortholog_one2one
TMUE_3000013556		
TMUE_3000011398	WBGene00020796	ortholog_one2one
TMUE_3000011399	WBGene00014243	ortholog_one2one
TMUE_3000011400	WBGene00001505	ortholog_one2many
TMUE_3000013558	WBGene00017087	ortholog_one2one
TMUE_3000013559	WBGene00006767	ortholog_one2one
TMUE_3000011401	WBGene00019298	ortholog_one2many
TMUE_3000011402		
TMUE_3000011403	WBGene00009917	ortholog_one2many
TMUE_3000013560		
TMUE_3000011404		
TMUE_3000011405		
TMUE_2000009117		
TMUE_2000006768	WBGene00012964	ortholog_one2many
TMUE_2000006769		
TMUE_2000009118	WBGene00004167	ortholog_one2one
TMUE_2000006770		
TMUE_2000006771		
TMUE_2000009119		
TMUE_2000006773		
TMUE_2000006774		
TMUE_2000009121		
TMUE_2000006775	WBGene00003965	ortholog_one2one
TMUE_2000009123	WBGene00016167	ortholog_one2one
TMUE_2000006776	WBGene00014018	ortholog_one2many
TMUE_2000006776	WBGene00021332	ortholog_one2many
TMUE_2000009124		
TMUE_2000009126		
TMUE_2000006778		
TMUE_2000009127		
TMUE_2000006779		
TMUE_2000006780	WBGene00009336	ortholog_one2one
TMUE_2000009128	WBGene00008338	ortholog_one2one
TMUE_2000009129	WBGene00022809	ortholog_many2many
TMUE_2000009129	WBGene00008986	ortholog_many2many
TMUE_2000009129	WBGene00008985	ortholog_many2many
TMUE_2000009129	WBGene00000970	ortholog_many2many
TMUE_2000009129	WBGene00000981	ortholog_many2many
TMUE_2000009129	WBGene00016274	ortholog_many2many
TMUE_2000009129	WBGene00011424	ortholog_many2many
TMUE_2000009129	WBGene00000975	ortholog_many2many
TMUE_2000009129	WBGene00000989	ortholog_many2many
TMUE_2000009129	WBGene00019153	ortholog_many2many
TMUE_2000009130	WBGene00022809	ortholog_many2many
TMUE_2000009130	WBGene00008986	ortholog_many2many
TMUE_2000009130	WBGene00008985	ortholog_many2many
TMUE_2000009130	WBGene00000970	ortholog_many2many
TMUE_2000009130	WBGene00000981	ortholog_many2many
TMUE_2000009130	WBGene00016274	ortholog_many2many
TMUE_2000009130	WBGene00011424	ortholog_many2many
TMUE_2000009130	WBGene00000975	ortholog_many2many
TMUE_2000009130	WBGene00000989	ortholog_many2many
TMUE_2000009130	WBGene00019153	ortholog_many2many
TMUE_2000009131	WBGene00001894	ortholog_many2many
TMUE_2000009131	WBGene00001882	ortholog_many2many
TMUE_2000009131	WBGene00001889	ortholog_many2many
TMUE_2000009131	WBGene00001878	ortholog_many2many
TMUE_2000009131	WBGene00001915	ortholog_many2many
TMUE_2000009131	WBGene00001932	ortholog_many2many
TMUE_2000009131	WBGene00001936	ortholog_many2many
TMUE_2000009131	WBGene00001913	ortholog_many2many
TMUE_2000009131	WBGene00001896	ortholog_many2many
TMUE_2000009131	WBGene00001922	ortholog_many2many
TMUE_2000009131	WBGene00001928	ortholog_many2many
TMUE_2000009131	WBGene00001918	ortholog_many2many
TMUE_2000009131	WBGene00001908	ortholog_many2many
TMUE_2000009131	WBGene00001940	ortholog_many2many
TMUE_2000009131	WBGene00001926	ortholog_many2many
TMUE_2000009131	WBGene00001885	ortholog_many2many
TMUE_2000009131	WBGene00001903	ortholog_many2many
TMUE_2000006781	WBGene00001935	ortholog_many2many
TMUE_2000006781	WBGene00001942	ortholog_many2many
TMUE_2000006781	WBGene00001921	ortholog_many2many
TMUE_2000006781	WBGene00001886	ortholog_many2many
TMUE_2000006781	WBGene00001890	ortholog_many2many
TMUE_2000006781	WBGene00001881	ortholog_many2many
TMUE_2000006781	WBGene00001904	ortholog_many2many
TMUE_2000006781	WBGene00001895	ortholog_many2many
TMUE_2000006781	WBGene00001939	ortholog_many2many
TMUE_2000006781	WBGene00001909	ortholog_many2many
TMUE_2000006781	WBGene00001877	ortholog_many2many
TMUE_2000006781	WBGene00001927	ortholog_many2many
TMUE_2000006781	WBGene00001893	ortholog_many2many
TMUE_2000006781	WBGene00001931	ortholog_many2many
TMUE_2000006781	WBGene00001907	ortholog_many2many
TMUE_2000006781	WBGene00001917	ortholog_many2many
TMUE_2000006781	WBGene00001925	ortholog_many2many
TMUE_2000009132		
TMUE_2000009133		
TMUE_2000006782	WBGene00016567	ortholog_one2one
TMUE_2000006783	WBGene00003081	ortholog_one2one
TMUE_2000006784	WBGene00022402	ortholog_one2one
TMUE_2000006785		
TMUE_2000009134		
TMUE_2000006786		
TMUE_2000009135	WBGene00006447	ortholog_one2one
TMUE_2000009136	WBGene00017313	ortholog_one2one
TMUE_2000006787		
TMUE_2000009137	WBGene00011964	ortholog_one2one
TMUE_2000006788	WBGene00018892	ortholog_one2one
TMUE_2000009139	WBGene00016906	ortholog_one2one
TMUE_2000009140		
TMUE_2000006790		
TMUE_2000009141		
TMUE_2000006791		
TMUE_2000006792		
TMUE_2000009142	WBGene00045419	ortholog_many2many
TMUE_2000006793		
TMUE_2000006794		
TMUE_2000006795		
TMUE_2000006796		
TMUE_2000009143		
TMUE_2000006798		
TMUE_2000006800		
TMUE_2000006802		
TMUE_2000006803	WBGene00008131	ortholog_one2one
TMUE_2000006804	WBGene00007925	ortholog_one2many
TMUE_2000009148		
TMUE_2000006805		
TMUE_2000009149		
TMUE_2000009150		
TMUE_2000006806		
TMUE_2000006807	WBGene00008583	ortholog_one2many
TMUE_2000009153	WBGene00016606	ortholog_one2one
TMUE_2000009155		
TMUE_3000011484		
TMUE_2000009158		
TMUE_2000006811		
TMUE_2000009159	WBGene00010562	ortholog_one2one
TMUE_2000006812	WBGene00020999	ortholog_one2one
TMUE_2000006813	WBGene00006822	ortholog_one2one
TMUE_2000009161		
TMUE_2000009162	WBGene00006613	ortholog_one2one
TMUE_2000009163	WBGene00010356	ortholog_one2one
TMUE_2000009164		
TMUE_2000009165	WBGene00022185	ortholog_one2one
TMUE_2000009166		
TMUE_2000006815		
TMUE_2000009167	WBGene00009266	ortholog_one2one
TMUE_2000009168	WBGene00013958	ortholog_one2one
TMUE_2000006816		
TMUE_2000009169		
TMUE_2000006819	WBGene00012543	ortholog_one2many
TMUE_2000006820		
TMUE_2000009171	WBGene00020861	ortholog_many2many
TMUE_2000006822	WBGene00015162	ortholog_one2one
TMUE_2000009172	WBGene00021295	ortholog_one2one
TMUE_2000009173	WBGene00004418	ortholog_one2one
TMUE_2000006823		
TMUE_2000006824		
TMUE_2000009174		
TMUE_2000006825	WBGene00018996	ortholog_one2one
TMUE_2000009176	WBGene00009619	ortholog_one2one
TMUE_2000006827		
TMUE_2000009177		
TMUE_2000006828		
TMUE_2000006829	WBGene00015124	ortholog_one2one
TMUE_2000009179	WBGene00016019	ortholog_one2one
TMUE_2000009180	WBGene00000208	ortholog_one2one
TMUE_2000006830		
TMUE_2000006831		
TMUE_2000009181	WBGene00006579	ortholog_one2one
TMUE_2000006834		
TMUE_2000006835	WBGene00004891	ortholog_one2one
TMUE_2000009182	WBGene00001149	ortholog_one2many
TMUE_2000009182	WBGene00012855	ortholog_one2many
TMUE_2000006836		
TMUE_2000006837		
TMUE_2000009183	WBGene00014205	ortholog_one2one
TMUE_2000006838		
TMUE_2000006839		
TMUE_2000009184		
TMUE_2000009185	WBGene00022576	ortholog_one2one
TMUE_2000009187	WBGene00009966	ortholog_one2one
TMUE_2000006840		
TMUE_2000009188	WBGene00019298	ortholog_one2many
TMUE_2000009189	WBGene00001226	ortholog_one2one
TMUE_2000009190	WBGene00004504	ortholog_one2one
